;citrus;lemon;grapefruit;orange;pineapple;grape;strawberry;apple;pear;peach;banana;rose;violet;lavender;cologne;perfume;honey;cherry;berry;almond;clove;cinnamon;tea;oak;cedar;mothball;peppermint;camphor;eucalyptus;chocolate;vanilla;syrup;caramel;raisin;coconut;anise;licorice;detergent;gasoline;solvent;turpentine;pine;geranium;celery;vegetable;weed;grass;cucumber;hay;bakery;bread;beer;leather;cardboard;rope;potato;mouse;mushroom;peanut;egg;birch;cork;incense;coffee;tar;creosote;disinfectant;vinegar;ammonia;urine;rubber;kerosene;paint;varnish;popcorn;cheese;garlic;onion;blood;animal;manure;bark
eucalyptus;0.4942230732117522;0.4730124112331337;0.49111842809998896;0.5106819007611277;0.5295943278586966;0.5268965239728555;0.5468115116551283;0.5697311045938086;0.5084165566741012;0.549844545194359;0.5270828371828614;0.5192745954161964;0.5077285792054058;0.4504308370263446;0.49581799897922346;0.4819359591203346;0.4781760796288178;0.5193742603115012;0.5193742603115012;0.5183499650780891;0.44534091437224355;0.4913115215947414;0.37380913756341194;0.3955454122359974;0.38721577642664823;0.3846511726699707;0.24479171568495778;0.05043368580044616;0.0;0.534075426233125;0.5191685461547532;0.5382521822850949;0.5474796490951641;0.4958175559028297;0.5221513989234877;0.38782080747674363;0.38782080747674363;0.3496084974573589;0.43457693195581504;0.43457693195581504;0.18061129927563335;0.18061129927563335;0.45385075211880965;0.516223109192445;0.5468415732744967;0.49159958126462705;0.5060750021588506;0.5387586030085659;0.5357857751744561;0.5559685505980061;0.5559685505980061;0.4496518380555786;0.44402714011604905;0.5736789742305528;0.5092132280367846;0.5530646307239447;0.5888736723029396;0.5420460052556257;0.5446686177032195;0.5741671098283778;0.4287736060106517;0.5651104122471802;0.37842821412612637;0.5432216739624077;0.41017665635435224;0.39854190993898236;0.27447923799894725;0.6006336099613425;0.41783419615471773;0.5696325918258397;0.47826195579961095;0.3502955011755937;0.34241003801643455;0.3081873875632418;0.5483015173396152;0.3837795606234556;0.5489615335866747;0.5489615335866747;0.6010654188499187;0.5909192289086377;0.5768870752458454;0.4287736060106517
chocolate;0.535328663158791;0.5292669200184316;0.5297285109192487;0.5287659307181595;0.5113217582960229;0.5213955039276633;0.5162776533766003;0.5212896938701568;0.4957608123806685;0.5129102358212841;0.47727877438047966;0.5204806058869739;0.5293870410784249;0.507847103462087;0.5177932895257493;0.5119414138696038;0.35522072241823943;0.5128067287861978;0.5128067287861978;0.45732788741192515;0.5179196301580709;0.5018021495891912;0.5268808601695233;0.5191838588778065;0.5290645382036714;0.5344779419258345;0.5237254591181918;0.5397565736542085;0.534075426233125;2.7755575615628914e-16;0.05091364107372759;0.3827405549647225;0.24534772481820982;0.45043284704623276;0.457584458353675;0.5112726747912164;0.5112726747912164;0.547286077183416;0.5392487575304646;0.5392487575304646;0.544868639446277;0.544868639446277;0.5489211406259352;0.4744045935656121;0.5099218980469202;0.5328489167496631;0.5358458525974843;0.5234934958463424;0.5211980775783568;0.35753319551028645;0.35753319551028645;0.5184179775020078;0.5298234311892817;0.47621337659546725;0.5216655598917802;0.5112605880337492;0.5148116543828649;0.5133747835875266;0.4491410671543138;0.48996130039188907;0.5311469860763168;0.46552404409864495;0.5293639351544215;0.45029969721382296;0.528083998494656;0.5333217517603487;0.5481726539580035;0.536723447537739;0.5442717369259269;0.5296506912099206;0.5408939340599581;0.5414397662565356;0.54132004819346;0.5458036008543556;0.4689396843893814;0.4992403754647639;0.5258109610622415;0.5258109610622415;0.5319679496475606;0.5235929874039332;0.5186763525854519;0.5311469860763168
vanilla;0.5221929352014308;0.5264230995047839;0.5328838250019481;0.5159227779378183;0.48453855722506456;0.4782998528623938;0.4718142311084307;0.5405572505428606;0.47272657958312575;0.4550705267022671;0.4421924293754247;0.5048690763410383;0.5018154347114545;0.46383217409136523;0.49257609404912844;0.46513353961464965;0.2753579027670809;0.404208893700153;0.404208893700153;0.338939572797832;0.47970857719015797;0.4448317313735451;0.4975999333498127;0.5274417446348564;0.5459615111272349;0.5331330334912731;0.477588015516968;0.5321338371361313;0.5191685461547532;0.05091364107372759;5.551115123125783e-17;0.3645631171423046;0.22373672771391195;0.4268770769804443;0.35276550447767185;0.46693916312383127;0.46693916312383127;0.5538246502074757;0.563806083000289;0.563806083000289;0.5530933138287897;0.5530933138287897;0.5557753147225767;0.49718600683866476;0.5399285812145431;0.5597401894158562;0.5447239856635213;0.5423210987850489;0.5065176685048502;0.3604165962795865;0.3604165962795865;0.519362514618744;0.5486661121543215;0.5398211679821465;0.5851917775187994;0.5486722522614176;0.5710580112271474;0.5408612607543332;0.5121455411153044;0.4998873585246888;0.5506651117412679;0.5248340462955405;0.4789740850748242;0.45743965221102595;0.5377759431241432;0.5389506273984774;0.5500918873426842;0.5941704713062148;0.5855065809867321;0.5568757956385016;0.5554877677042218;0.5642445977307513;0.5491170085750164;0.5456109247629418;0.5049520314510182;0.4903529567737108;0.5493776306582445;0.5493776306582445;0.5738775604470212;0.5759426289806022;0.559692514382948;0.5506651117412679
syrup;0.5388421144115111;0.5326610651696084;0.53086485834056;0.5264676571568491;0.5038737155858503;0.5126933222237762;0.5176559500555655;0.49162080079290227;0.5313259231996905;0.5311339378335741;0.48912835746925665;0.5273138548048679;0.5406565830813324;0.5397428677406391;0.54300280678284;0.5462773028324668;0.3342138480486204;0.5110136893584164;0.5110136893584164;0.42733971541328747;0.50270513571137;0.4855089071423883;0.4978575795851855;0.48578225327492003;0.5361809326104546;0.5418618277283609;0.5212271153606902;0.5459718020827641;0.5382521822850949;0.3827405549647225;0.3645631171423046;0.0;0.04925004771333341;0.4545069355430662;0.47614953437864516;0.4697146524543384;0.4697146524543384;0.5606870265816332;0.5560040788503234;0.5560040788503234;0.5549115329122271;0.5549115329122271;0.5498377071759218;0.17473739662547133;0.45224746328061294;0.5216330746727529;0.5114422622052501;0.5109814099494197;0.517191676631089;0.4514554194920469;0.4514554194920469;0.5361893709161537;0.5344535865143573;0.5159949124288854;0.5647276676722273;0.5340674676715691;0.5470500334553718;0.5349843776242372;0.49472808745681546;0.4463161520582791;0.4876114120352143;0.5160024896358298;0.5448153243047426;0.11449480992454553;0.483823210270358;0.5255823566934603;0.5580890758518687;0.567263253043282;0.5723141177403187;0.5521258363463841;0.5498299642959734;0.5571634249980377;0.54683384377721;0.5478959895094792;0.4965983889543706;0.47677856214191217;0.5244171908408011;0.5244171908408011;0.5616630142091642;0.563636236876169;0.5432264890948955;0.4876114120352143
caramel;0.544052037504283;0.5406479279741403;0.5416765477259015;0.5296361252438714;0.4939360763067195;0.5018341930987188;0.5009133541290611;0.5117942281228416;0.5152665771757623;0.5093287729132828;0.4733737128688986;0.5395633421898616;0.5501829966472555;0.5392544215207318;0.5443457015563438;0.5421219720494097;0.2916057659880278;0.4930255280041704;0.4930255280041704;0.4006829019143121;0.5067544176191425;0.4853302407445855;0.5213907786702394;0.49280955235602797;0.5517969252614714;0.5521308486241127;0.5254881908877675;0.5593258543652472;0.5474796490951641;0.24534772481820982;0.22373672771391195;0.04925004771333341;0.0;0.43979228343128624;0.4439022014477754;0.4685724796301307;0.4685724796301307;0.57694580601177;0.5718295636825425;0.5718295636825425;0.575172052990266;0.575172052990266;0.5710577823115717;0.2825616965106905;0.48947816768064323;0.5505206228418755;0.5382871693904443;0.5295042430366184;0.5198047651353627;0.383816889072741;0.383816889072741;0.5482978361603794;0.5524028881900365;0.5123399146545166;0.5634671144183665;0.5345541518164793;0.5492563260697927;0.5321560503262538;0.4560453616946917;0.46797765686488096;0.5122899383897402;0.5076268280608479;0.5437937834458851;0.13166202874135924;0.5048701144279999;0.5402371823049579;0.572912662174154;0.5713579331061062;0.5859533885024665;0.5508356209854417;0.5607339483149794;0.5756778556451086;0.5659725991568211;0.5664289526161493;0.4443458125189924;0.48197813537098;0.5382461177712855;0.5382461177712855;0.5662459899160369;0.5676610814281332;0.5512337084603098;0.5122899383897402
raisin;0.43394665157762485;0.47048198476389136;0.48590382941578186;0.4033881810382296;0.4623776289720754;0.4117741333919067;0.42363238685454374;0.5347733024500566;0.3494551145194986;0.3580339305559283;0.44697804031537003;0.5003055846353499;0.5176872528136534;0.5003978499506229;0.5337424807196698;0.4876579534611267;0.34919424709792635;0.38881892296458265;0.38881892296458265;0.48880021472517043;0.25088831368722786;0.2538566201779766;0.2686893076738591;0.5108545512060951;0.5354841203579973;0.5572833462716622;0.47537156139594633;0.5216477116429747;0.4958175559028297;0.45043284704623276;0.4268770769804443;0.4545069355430662;0.43979228343128624;7.771561172376096e-16;0.4984972899164412;0.4650588040575969;0.4650588040575969;0.5854672337839031;0.587408486119789;0.587408486119789;0.5592497565496306;0.5592497565496306;0.5571264684601589;0.5207939886779582;0.5370911098462686;0.5572738297222739;0.5497766838987234;0.5183721051111204;0.5245730582444345;0.49330555047165753;0.49330555047165753;0.4154862632557082;0.5933436987642489;0.5486541640676578;0.5699955555272804;0.5634204122361339;0.6147670222238107;0.5479384993724808;0.5446709246998734;0.5365302140716012;0.5535349795968109;0.5575321936023194;0.39789116428661236;0.44035182112899895;0.5750004532430678;0.5763663416814082;0.5743895347926722;0.5532028666321973;0.6101739345017718;0.5566333240746095;0.5842315275637191;0.5828422812347226;0.5826155375940283;0.574693983884074;0.5485104582332178;0.5057208336784919;0.5675229009112335;0.5675229009112335;0.5988476625320003;0.6063431328547637;0.5721747043475046;0.5535349795968109
coconut;0.5093159750558448;0.5149957461297611;0.5241827356882194;0.5163461060850577;0.47707839224397564;0.5082943204368491;0.496014742818472;0.5314046411032848;0.4930572394677062;0.44109302337655265;0.4617547252295686;0.5110436498083114;0.5219781529856661;0.5112863349261249;0.5109963744404098;0.49573075726633486;0.4580599142476869;0.47845859742573704;0.47845859742573704;0.40086733627548926;0.5103382293843186;0.48099497591066115;0.510586937735661;0.5151584921622123;0.5244228851349999;0.5236301169026586;0.5126983654394871;0.5282050883561336;0.5221513989234877;0.457584458353675;0.35276550447767185;0.47614953437864516;0.4439022014477754;0.4984972899164412;8.326672684688674e-16;0.5060255454537862;0.5060255454537862;0.5262841613614763;0.5424166042168452;0.5424166042168452;0.5354429147614734;0.5354429147614734;0.5286378265104227;0.5179622016911294;0.5261199986247893;0.5365571022243674;0.5201143528752212;0.5308543212515118;0.4458819847383932;0.4455840892927147;0.4455840892927147;0.5400036404726862;0.5155887945043736;0.518674362468947;0.5264415507784597;0.5250014103638392;0.5212370184974842;0.5305687178665492;0.5031069310231762;0.4996285298974069;0.5395832393432674;0.48821862397436067;0.48824885255928724;0.49850522854652013;0.5370633749502427;0.5322198052716712;0.5283563897331863;0.5646426028762963;0.5538044076526331;0.5433434726773035;0.5441285671185051;0.5461259333360279;0.5103441214851255;0.5304985113683318;0.5106289771841763;0.5176446730267442;0.5326977908873094;0.5326977908873094;0.5478471712625708;0.5353370708159012;0.5404768678731353;0.5395832393432674
anise;0.5156353529350306;0.5171126011503124;0.5159052600695563;0.5143213540098078;0.5143501015249381;0.5136966215339254;0.5134696194344175;0.5454642306316768;0.4992395565008704;0.5039863600667362;0.4942118238946334;0.5218006556774715;0.5086464818603483;0.4779758521380989;0.5300044646840297;0.4996485719565661;0.4599971821777164;0.48987729226820353;0.48987729226820353;0.4675113045028304;0.426608229675004;0.4544331789188287;0.3931215646499354;0.5058885080846739;0.5083255255861833;0.502167465294428;0.3711452047186842;0.43987549202507914;0.38782080747674363;0.5112726747912164;0.46693916312383127;0.4697146524543384;0.4685724796301307;0.4650588040575969;0.5060255454537862;4.440892098500626e-16;4.440892098500626e-16;0.5056568659458583;0.5245637492151359;0.5245637492151359;0.4794794775434118;0.4794794775434118;0.5158494241645577;0.5031526275903713;0.5285903733148798;0.5299145665272582;0.5178406793923414;0.5208949794169933;0.5217893570179963;0.5124495466368552;0.5124495466368552;0.4656007495377482;0.4824012059567381;0.5612580815304368;0.5844998602288812;0.5380817363157435;0.5446617263182431;0.5172244546140841;0.5302810772893292;0.5306846990621411;0.426276892429487;0.5569337043617221;0.43679594694099333;0.5005882760041236;0.4452157439933699;0.4797853774089996;0.4876668562985797;0.577007957450818;0.5577089975988098;0.5330627356795828;0.48410573088273656;0.5071964530089907;0.50789267716595;0.4816245156248215;0.5305892281027291;0.28019295191173316;0.5369166596338766;0.5369166596338766;0.5626930508179273;0.5404380398487799;0.5315415849560777;0.426276892429487
licorice;0.5156353529350306;0.5171126011503124;0.5159052600695563;0.5143213540098078;0.5143501015249381;0.5136966215339254;0.5134696194344175;0.5454642306316768;0.4992395565008704;0.5039863600667362;0.4942118238946334;0.5218006556774715;0.5086464818603483;0.4779758521380989;0.5300044646840297;0.4996485719565661;0.4599971821777164;0.48987729226820353;0.48987729226820353;0.4675113045028304;0.426608229675004;0.4544331789188287;0.3931215646499354;0.5058885080846739;0.5083255255861833;0.502167465294428;0.3711452047186842;0.43987549202507914;0.38782080747674363;0.5112726747912164;0.46693916312383127;0.4697146524543384;0.4685724796301307;0.4650588040575969;0.5060255454537862;4.440892098500626e-16;4.440892098500626e-16;0.5056568659458583;0.5245637492151359;0.5245637492151359;0.4794794775434118;0.4794794775434118;0.5158494241645577;0.5031526275903713;0.5285903733148798;0.5299145665272582;0.5178406793923414;0.5208949794169933;0.5217893570179963;0.5124495466368552;0.5124495466368552;0.4656007495377482;0.4824012059567381;0.5612580815304368;0.5844998602288812;0.5380817363157435;0.5446617263182431;0.5172244546140841;0.5302810772893292;0.5306846990621411;0.426276892429487;0.5569337043617221;0.43679594694099333;0.5005882760041236;0.4452157439933699;0.4797853774089996;0.4876668562985797;0.577007957450818;0.5577089975988098;0.5330627356795828;0.48410573088273656;0.5071964530089907;0.50789267716595;0.4816245156248215;0.5305892281027291;0.28019295191173316;0.5369166596338766;0.5369166596338766;0.5626930508179273;0.5404380398487799;0.5315415849560777;0.426276892429487
detergent;0.5557664423084478;0.5318545740165731;0.5338457869109221;0.5700820087631868;0.5722449895378996;0.5725347306163333;0.5960957562511351;0.5705691992237639;0.581061504147889;0.6158534540114937;0.49356230122735584;0.5473206906493846;0.5565341468572825;0.5351165023487635;0.5663983412872668;0.56047194324912;0.5939171307266832;0.5806397231540137;0.5806397231540137;0.5070349976410923;0.5505353710831618;0.5694848798713942;0.5422316031920266;0.3679410480412626;0.4555740181364111;0.3229965577226386;0.49250660119313755;0.2715024691257514;0.3496084974573589;0.547286077183416;0.5538246502074757;0.5606870265816332;0.57694580601177;0.5854672337839031;0.5262841613614763;0.5056568659458583;0.5056568659458583;1.1102230246251565e-16;0.09053951572366487;0.09053951572366487;0.16818191895071122;0.16818191895071122;0.4826462333898141;0.553304286826494;0.5613254569584536;0.5104132559412926;0.5265036349206524;0.5328853317649371;0.5128104778194011;0.5863933163001286;0.5863933163001286;0.4843389326191258;0.2657826088150664;0.5123255809970898;0.4555470159732518;0.548606206904139;0.5463385233373036;0.5181183674981097;0.5490824400795963;0.5963781789141257;0.4817820196289864;0.46783503140377564;0.4854747286702812;0.5532950078558094;0.25209440177602876;0.2003285435170835;0.09122019572631113;0.5597436529144737;0.2599386088275169;0.5297962465061504;0.2861870088922036;0.11699003441199002;0.11523440410059693;0.08072516227739779;0.5586619817246019;0.4857724795707919;0.5422202718928196;0.5422202718928196;0.5721649730429741;0.5597090642316653;0.5584644574056089;0.4817820196289864
gasoline;0.582289288823882;0.5604732252760259;0.5561808837237806;0.5844030742360742;0.5716998746652935;0.575849924955543;0.5965255294122525;0.5111602879370969;0.583404346191982;0.6172738831249045;0.49291483238041023;0.5836574716735197;0.5966341072623169;0.5908982576356284;0.6147719399228924;0.6248192357330441;0.6251740767234852;0.5966032962862275;0.5966032962862275;0.5365979791712845;0.5558368397260307;0.5666271214707397;0.5682866088355009;0.45392523030209103;0.5262102308857949;0.38383630934917;0.5293775146264162;0.38676948935359445;0.43457693195581504;0.5392487575304646;0.563806083000289;0.5560040788503234;0.5718295636825425;0.587408486119789;0.5424166042168452;0.5245637492151359;0.5245637492151359;0.09053951572366487;1.1102230246251565e-16;1.1102230246251565e-16;0.2620514321136955;0.2620514321136955;0.5102706159569717;0.5240660193474516;0.5246689434361593;0.4959570422224071;0.5167482841027317;0.49090876505486625;0.5208328281785234;0.5777179060277473;0.5777179060277473;0.48191947495732373;0.348583827425432;0.49961813774587643;0.4547854557632146;0.5378577183596461;0.49909726335589244;0.5056865824121423;0.5264045670627655;0.5716436349059626;0.53929903890335;0.48509712185226317;0.5853668473340204;0.5451705060879716;0.2590697873761907;0.2508163895757876;0.2239325447592781;0.47259703932610625;0.29508756190443575;0.5219730470030778;0.2672623970787809;0.09006637864426881;0.1402554616314038;0.12581171973707872;0.5488113685693773;0.4811996163577019;0.4242820126470899;0.4242820126470899;0.518797768905901;0.5311007287464377;0.5314217319097364;0.53929903890335
solvent;0.582289288823882;0.5604732252760259;0.5561808837237806;0.5844030742360742;0.5716998746652935;0.575849924955543;0.5965255294122525;0.5111602879370969;0.583404346191982;0.6172738831249045;0.49291483238041023;0.5836574716735197;0.5966341072623169;0.5908982576356284;0.6147719399228924;0.6248192357330441;0.6251740767234852;0.5966032962862275;0.5966032962862275;0.5365979791712845;0.5558368397260307;0.5666271214707397;0.5682866088355009;0.45392523030209103;0.5262102308857949;0.38383630934917;0.5293775146264162;0.38676948935359445;0.43457693195581504;0.5392487575304646;0.563806083000289;0.5560040788503234;0.5718295636825425;0.587408486119789;0.5424166042168452;0.5245637492151359;0.5245637492151359;0.09053951572366487;1.1102230246251565e-16;1.1102230246251565e-16;0.2620514321136955;0.2620514321136955;0.5102706159569717;0.5240660193474516;0.5246689434361593;0.4959570422224071;0.5167482841027317;0.49090876505486625;0.5208328281785234;0.5777179060277473;0.5777179060277473;0.48191947495732373;0.348583827425432;0.49961813774587643;0.4547854557632146;0.5378577183596461;0.49909726335589244;0.5056865824121423;0.5264045670627655;0.5716436349059626;0.53929903890335;0.48509712185226317;0.5853668473340204;0.5451705060879716;0.2590697873761907;0.2508163895757876;0.2239325447592781;0.47259703932610625;0.29508756190443575;0.5219730470030778;0.2672623970787809;0.09006637864426881;0.1402554616314038;0.12581171973707872;0.5488113685693773;0.4811996163577019;0.4242820126470899;0.4242820126470899;0.518797768905901;0.5311007287464377;0.5314217319097364;0.53929903890335
turpentine;0.5119366920280816;0.48374904511043393;0.4854817117321851;0.5432286265325031;0.5676071618145648;0.572020783095713;0.586091824577778;0.5930636540919613;0.5697444016640879;0.6029060803020437;0.5068916479980409;0.5291296479736136;0.5211850334838334;0.48397311067720905;0.507942755643449;0.4899014824788753;0.556033714789031;0.5683208348329417;0.5683208348329417;0.5266439010294816;0.5070355170513335;0.5423013789654406;0.4832016038491284;0.2740190932395491;0.31480237067443495;0.35505148539478537;0.40508224120057074;0.1498216676594562;0.18061129927563335;0.544868639446277;0.5530933138287897;0.5549115329122271;0.575172052990266;0.5592497565496306;0.5354429147614734;0.4794794775434118;0.4794794775434118;0.16818191895071122;0.2620514321136955;0.2620514321136955;2.220446049250313e-16;2.220446049250313e-16;0.433387498131083;0.5188785038379716;0.5280315268283531;0.4701345368334265;0.48733698531143693;0.5196219532679505;0.49912177562855087;0.5760016570929472;0.5760016570929472;0.4917760885636043;0.36609956061305127;0.49627835936235637;0.458532723958253;0.5302221459354001;0.5645157521241996;0.5252488121960832;0.5512059491266867;0.5910996775658715;0.37527354944065766;0.47197576712582123;0.35978965665513013;0.5560407674810396;0.36113626470592247;0.3275779458853988;0.16036191317945814;0.6025637978782411;0.3494007880016325;0.5753238838757764;0.42809392357879716;0.20772845937089496;0.146990904866457;0.12037525335564536;0.5556453589694678;0.45283081678758497;0.5735383180740475;0.5735383180740475;0.6207946498074903;0.5955388745716891;0.5896913091260465;0.37527354944065766
pine;0.5119366920280816;0.48374904511043393;0.4854817117321851;0.5432286265325031;0.5676071618145648;0.572020783095713;0.586091824577778;0.5930636540919613;0.5697444016640879;0.6029060803020437;0.5068916479980409;0.5291296479736136;0.5211850334838334;0.48397311067720905;0.507942755643449;0.4899014824788753;0.556033714789031;0.5683208348329417;0.5683208348329417;0.5266439010294816;0.5070355170513335;0.5423013789654406;0.4832016038491284;0.2740190932395491;0.31480237067443495;0.35505148539478537;0.40508224120057074;0.1498216676594562;0.18061129927563335;0.544868639446277;0.5530933138287897;0.5549115329122271;0.575172052990266;0.5592497565496306;0.5354429147614734;0.4794794775434118;0.4794794775434118;0.16818191895071122;0.2620514321136955;0.2620514321136955;2.220446049250313e-16;2.220446049250313e-16;0.433387498131083;0.5188785038379716;0.5280315268283531;0.4701345368334265;0.48733698531143693;0.5196219532679505;0.49912177562855087;0.5760016570929472;0.5760016570929472;0.4917760885636043;0.36609956061305127;0.49627835936235637;0.458532723958253;0.5302221459354001;0.5645157521241996;0.5252488121960832;0.5512059491266867;0.5910996775658715;0.37527354944065766;0.47197576712582123;0.35978965665513013;0.5560407674810396;0.36113626470592247;0.3275779458853988;0.16036191317945814;0.6025637978782411;0.3494007880016325;0.5753238838757764;0.42809392357879716;0.20772845937089496;0.146990904866457;0.12037525335564536;0.5556453589694678;0.45283081678758497;0.5735383180740475;0.5735383180740475;0.6207946498074903;0.5955388745716891;0.5896913091260465;0.37527354944065766
geranium;0.41722358393056325;0.4134546414001078;0.39156425698645003;0.44069771214583975;0.523527546857921;0.5424274281727468;0.5116312840917338;0.5135499833645714;0.5049218615334362;0.47543171761468167;0.5268763162864158;0.25735036959678126;0.26264625418413545;0.28558749972258407;0.363746694595694;0.3592596325186367;0.44296821298154265;0.5110296143701928;0.5110296143701928;0.5231857254618238;0.5229252725496695;0.5364175691344154;0.414194231197958;0.4209385152418608;0.5030350039963578;0.5260220094028338;0.49024748472508567;0.4653556367435868;0.45385075211880965;0.5489211406259352;0.5557753147225767;0.5498377071759218;0.5710577823115717;0.5571264684601589;0.5286378265104227;0.5158494241645577;0.5158494241645577;0.4826462333898141;0.5102706159569717;0.5102706159569717;0.433387498131083;0.433387498131083;4.440892098500626e-16;0.4162616668114679;0.2786402973128885;0.165880268448662;0.15514269462333097;0.3627468342592716;0.3426298720599534;0.5763473581079697;0.5763473581079697;0.4328908251623475;0.5176089164823093;0.5103110978127967;0.5134411482676516;0.35411096734815584;0.5534387670442041;0.3741117848858641;0.5580544206384034;0.539810363121216;0.4317406937570778;0.5088370284610099;0.42094546832776525;0.5581019840056111;0.544588064303327;0.5112607931370572;0.49926556611287054;0.5446072176455926;0.516166278917872;0.5241257903438654;0.512823844755723;0.4654296469269754;0.46240768705989654;0.47244522022086216;0.5643809381800805;0.46663417168515475;0.5466379283702335;0.5466379283702335;0.5334994430128185;0.5374344245857083;0.5822179991601164;0.4317406937570778
celery;0.5308596606056118;0.5203949410738714;0.5019313851877578;0.5294679871042536;0.5300812241563742;0.5420687259942183;0.5457480077823605;0.39978993474978647;0.5431911716330393;0.5468395163670287;0.5262893683826053;0.5298768518496205;0.5416852156519889;0.542051577864258;0.5430899877327781;0.5593092250414583;0.45789770550173803;0.5615239257081064;0.5615239257081064;0.5039766840392531;0.5191199305473773;0.5236655703318498;0.45570155288298714;0.5114810973104945;0.5320133141452672;0.5544813905507554;0.5120118318401629;0.5324887422052867;0.516223109192445;0.4744045935656121;0.49718600683866476;0.17473739662547133;0.2825616965106905;0.5207939886779582;0.5179622016911294;0.5031526275903713;0.5031526275903713;0.553304286826494;0.5240660193474516;0.5240660193474516;0.5188785038379716;0.5188785038379716;0.4162616668114679;6.106226635438361e-16;0.22415108158406438;0.31316528996857723;0.33378433844325456;0.36318814979571645;0.3856964040173345;0.4537725956124484;0.4537725956124484;0.5353182622271123;0.5136923176410612;0.4425661942397413;0.4837758615288234;0.3578372201311155;0.5372506561565746;0.45719011088122996;0.5033073500540788;0.41257066994014874;0.4357409001902011;0.4817642098327037;0.5579854568730206;0.3425509610769718;0.4994345413172262;0.5292790726919762;0.5596778964999154;0.5390923974688203;0.5654880800800461;0.5628228714774027;0.5351003611789554;0.5193114362779574;0.5104107398960284;0.5318096755791375;0.5130241627234274;0.4618335723904806;0.4649510439096701;0.4649510439096701;0.5347998296792781;0.537836001063231;0.5547366601271138;0.4357409001902011
vegetable;0.5063156883333909;0.5018611113911317;0.46582915693306987;0.510918070585765;0.5172500830801894;0.5430634797758875;0.5416680089909358;0.42897207364250145;0.4844597502497421;0.5219999644532011;0.5253254127413951;0.5002982051975643;0.5068832261159706;0.5220454855292688;0.5398644983885552;0.5539930985992545;0.5528869187866144;0.5603709926769125;0.5603709926769125;0.5123789487587418;0.5437684700097642;0.5366680612420284;0.4536380077094533;0.4676897744530937;0.5426022226048005;0.5670625320693586;0.5462590547130916;0.5615932962816118;0.5468415732744967;0.5099218980469202;0.5399285812145431;0.45224746328061294;0.48947816768064323;0.5370911098462686;0.5261199986247893;0.5285903733148798;0.5285903733148798;0.5613254569584536;0.5246689434361593;0.5246689434361593;0.5280315268283531;0.5280315268283531;0.2786402973128885;0.22415108158406438;2.220446049250313e-16;0.0766837063495146;0.09380639760211151;0.2115336322384188;0.21940563206307778;0.5141215422902854;0.5141215422902854;0.535241848357008;0.5009193926020638;0.3491735835945927;0.37159631177795943;0.15010063702937965;0.5029127539465231;0.3487898358835296;0.49313148648641764;0.4672639852277182;0.35812806883210385;0.4414903087497628;0.550970131398992;0.49168201690211427;0.5233394123993583;0.5376160338076441;0.5862234166475396;0.5132860255765064;0.569777852081035;0.547844776656177;0.5384941968364713;0.4785116884815266;0.4860284667398485;0.5246225080982291;0.508113900741933;0.5044574468857378;0.47969448303384826;0.47969448303384826;0.49447275390352635;0.5198684358472733;0.5582295675948636;0.35812806883210385
weed;0.4989267034531233;0.48721587257826293;0.4468489601964508;0.5166715263151758;0.5457790624765861;0.566494653420729;0.5584311013136234;0.4435290427138281;0.5248463303328957;0.5362850439943057;0.5429140194128969;0.4604827059677473;0.46824954861487866;0.48864304732265373;0.5304987918959373;0.5437855437450463;0.5630201647085129;0.5731818805706472;0.5731818805706472;0.5137215944812615;0.5358503695068109;0.5375579986632596;0.4282665965686812;0.41291446967903833;0.49431103729553133;0.5259944701589532;0.5082392712030096;0.4955064136331073;0.49159958126462705;0.5328489167496631;0.5597401894158562;0.5216330746727529;0.5505206228418755;0.5572738297222739;0.5365571022243674;0.5299145665272582;0.5299145665272582;0.5104132559412926;0.4959570422224071;0.4959570422224071;0.4701345368334265;0.4701345368334265;0.165880268448662;0.31316528996857723;0.0766837063495146;0.0;0.045985314926452525;0.24762968011369368;0.19517138836777548;0.5492938086593242;0.5492938086593242;0.5237701345801444;0.483935224905128;0.3708777067779812;0.3868243764617131;0.15878325962139056;0.5045150522208456;0.3031037557069004;0.5172672287785426;0.4957792574280412;0.31775683924308273;0.4153812675768035;0.5132062353682494;0.5333492411675054;0.5072734373586427;0.5023300801744977;0.537873401755764;0.5278567491463406;0.5329896234350235;0.5486186314715621;0.4986665019749709;0.44490891439826363;0.460433866183444;0.4991998520737834;0.5336265948472873;0.47674999058924206;0.4879494882324669;0.4879494882324669;0.4975125995182673;0.523656425318377;0.5657010940250441;0.31775683924308273
